EPISODE_TYPE,Clinical_category,DEF_NAME,DEF_SUB,DEF_DESC,EPISODE_NAME,PAC_RF,PAC_DESC,flag
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC16,Aortic and peripheral arterial embolism or thrombosis,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC311,Complication of Implanted device/graft - cardiac and vascular,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC336,Complications of surgical procedures - circulatory system,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC39,"Shock, cardiac arrest, ventricular fibrillation",0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC44,Functional Disturbances following Cardiac Surgery,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC95,Aortic dissection/repture,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC022,"Drug overdose, underdose, and adverse effects - systemic anti-infectives and antiparasitics",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC024,"Drug overdose, underdose, and adverse effects -nonopioid analgesics, antipyretics and antirheumat",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC025,"Drug overdose, underdose, and adverse effects -anesthetics and therapeutic gases",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC03,Stroke/TIA,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC038,"Drug overdose, underdose, and adverse effects - hematological agents",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC04,"Septicemia, Sepsis, Systemic Inflammatory Response Syndrome/Shock",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC06,Coma; stupor; and brain damage,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC09,"Acute Myocardial Infarction, Coronary thrombolysis",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC10,Acute Renal Failure,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC11,Urinary Tract Infections,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC12,Pneumonia (except that caused by TB or STD),1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC128,Acute Encephalopathy,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC13,Acute Respiratory Failure,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC14,Tracheostomy complications,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC15,Opportunistic Infections,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC17,Deep Vein Thrombosis (DVT) / Pulmonary Embolism (PE),1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC18,Septic arthritis,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC20,"Diabetic Emergency, Hypo- Hyper-glycemia",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC21,"Acute CHF, pulm edema",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC22,"DIC, coagulation and hemorrhagic disorders",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC32,Complications of medical care,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC33,Complications of surgical procedures - general,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC330,Complications of surgical procedures -  left forgein body,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC34,"Cellulitis, Local Skin Infection, gangrene",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC38,Syncope and Collapse,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC40,Drug resistant infections,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC48,Fluid and Electrolyte disturbances,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC59,Hypertensive crisis,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC67,Transfusion and infusion related complications,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC68,Wound infections,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC70,Acute posthemorrhagic anemia,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M037,Cardiac arrhythmia,Irregular heartbeat,PC90,Post MI syndrome and related,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC039,"Drug overdose, underdose, and adverse effects - cardiovascular systtem drugs",0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC047,"Drug overdose, underdose, and adverse effects - Diuretics",0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC08,Cardiac dysrhythmias,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC123,Pleurisy; pneumothorax; pulmonary collapse,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC16,Aortic and peripheral arterial embolism or thrombosis,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC311,Complication of Implanted device/graft - cardiac and vascular,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC336,Complications of surgical procedures - circulatory system,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC39,"Shock, cardiac arrest, ventricular fibrillation",0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC44,Functional Disturbances following Cardiac Surgery,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC95,Aortic dissection/repture,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC022,"Drug overdose, underdose, and adverse effects - systemic anti-infectives and antiparasitics",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC024,"Drug overdose, underdose, and adverse effects -nonopioid analgesics, antipyretics and antirheumat",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC025,"Drug overdose, underdose, and adverse effects -anesthetics and therapeutic gases",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC03,Stroke/TIA,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC038,"Drug overdose, underdose, and adverse effects - hematological agents",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC04,"Septicemia, Sepsis, Systemic Inflammatory Response Syndrome/Shock",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC06,Coma; stupor; and brain damage,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC09,"Acute Myocardial Infarction, Coronary thrombolysis",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC10,Acute Renal Failure,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC11,Urinary Tract Infections,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC12,Pneumonia (except that caused by TB or STD),1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC128,Acute Encephalopathy,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC13,Acute Respiratory Failure,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC14,Tracheostomy complications,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC15,Opportunistic Infections,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC17,Deep Vein Thrombosis (DVT) / Pulmonary Embolism (PE),1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC18,Septic arthritis,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC20,"Diabetic Emergency, Hypo- Hyper-glycemia",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC21,"Acute CHF, pulm edema",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC22,"DIC, coagulation and hemorrhagic disorders",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC32,Complications of medical care,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC33,Complications of surgical procedures - general,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC330,Complications of surgical procedures -  left forgein body,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC34,"Cellulitis, Local Skin Infection, gangrene",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC38,Syncope and Collapse,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC40,Drug resistant infections,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC48,Fluid and Electrolyte disturbances,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC59,Hypertensive crisis,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC67,Transfusion and infusion related complications,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC68,Wound infections,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC70,Acute posthemorrhagic anemia,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M039,Syncope & collapse,Syncope & collapse,PC90,Post MI syndrome and related,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC039,"Drug overdose, underdose, and adverse effects - cardiovascular systtem drugs",0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC047,"Drug overdose, underdose, and adverse effects - Diuretics",0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC08,Cardiac dysrhythmias,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC123,Pleurisy; pneumothorax; pulmonary collapse,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC16,Aortic and peripheral arterial embolism or thrombosis,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC311,Complication of Implanted device/graft - cardiac and vascular,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC336,Complications of surgical procedures - circulatory system,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC39,"Shock, cardiac arrest, ventricular fibrillation",0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC44,Functional Disturbances following Cardiac Surgery,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC95,Aortic dissection/repture,0
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC022,"Drug overdose, underdose, and adverse effects - systemic anti-infectives and antiparasitics",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC024,"Drug overdose, underdose, and adverse effects -nonopioid analgesics, antipyretics and antirheumat",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC025,"Drug overdose, underdose, and adverse effects -anesthetics and therapeutic gases",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC03,Stroke/TIA,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC038,"Drug overdose, underdose, and adverse effects - hematological agents",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC04,"Septicemia, Sepsis, Systemic Inflammatory Response Syndrome/Shock",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC06,Coma; stupor; and brain damage,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC09,"Acute Myocardial Infarction, Coronary thrombolysis",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC10,Acute Renal Failure,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC11,Urinary Tract Infections,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC12,Pneumonia (except that caused by TB or STD),1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC128,Acute Encephalopathy,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC13,Acute Respiratory Failure,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC14,Tracheostomy complications,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC15,Opportunistic Infections,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC17,Deep Vein Thrombosis (DVT) / Pulmonary Embolism (PE),1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC18,Septic arthritis,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC20,"Diabetic Emergency, Hypo- Hyper-glycemia",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC21,"Acute CHF, pulm edema",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC22,"DIC, coagulation and hemorrhagic disorders",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC32,Complications of medical care,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC33,Complications of surgical procedures - general,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC330,Complications of surgical procedures -  left forgein body,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC34,"Cellulitis, Local Skin Infection, gangrene",1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC38,Syncope and Collapse,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC40,Drug resistant infections,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC48,Fluid and Electrolyte disturbances,1
IP Medical,Circulatory system diseases,PPI_IP_MED,PPI_IP_MED_M040,Chest pain,Chest pain,PC59,Hypertensive crisis,1
