MS-DRG ,MDC,TYPE,MS-DRG Title,Weights,Geometric mean LOS,Arithmetic mean LOS,FY
283,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W MCC",1.8047,3.0,4.8,2019
283,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W MCC",1.7997,2.9,4.6,2020
283,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",1.8646,2.9,4.8,2021
283,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",1.8647,2.9,4.8,2022
283,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",1.9186,3.1,5.1,2023
284,05,M,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W CC",0.7827,1.8,2.5,2016
284, 05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W CC",0.7544,1.7,2.4,2017
284,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W CC",0.7871,1.7,2.4,2018
284,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W CC",0.7666,1.7,2.3,2019
284,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W CC",0.7253,1.6,2.1,2020
284,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",0.7342,1.6,2.1,2021
284,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",0.7234,1.6,2.1,2022
284,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",0.7354,1.6,2.1,2023
285,05,M,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W/O CC/MCC",0.5473,1.4,1.6,2016
285, 05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W/O CC/MCC",0.5190,1.3,1.6,2017
285,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W/O CC/MCC",0.5533,1.3,1.4,2018
285,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W/O CC/MCC",0.5964,1.3,1.6,2019
285,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W/O CC/MCC",0.5178,1.2,1.3,2020
285,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC",0.4964,1.2,1.4,2021
285,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC",0.4947,1.2,1.4,2022
285,05,MED,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC",0.5418,1.3,1.5,2023
286,05,M,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",2.1775,5.1,6.9,2016
286, 05,MED,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",2.2027,5.2,7.0,2017
286,05,MED,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",2.2282,5.3,7.1,2018
286,05,MED,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",2.1808,5.2,6.9,2019
286,05,MED,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",2.1974,5.2,6.9,2020
286,05,MED,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",2.2141,5.3,7.0,2021
286,05,MED,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",2.1363,5.2,6.8,2022
286,05,MED,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",2.1210,5.2,7.0,2023
287,05,M,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",1.1562,2.5,3.3,2016
287, 05,MED,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",1.1693,2.6,3.3,2017
287,05,MED,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",1.175,2.5,3.3,2018
287,05,MED,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",1.1389,2.4,3.0,2019
287,05,MED,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",1.1522,2.3,3.0,2020
287,05,MED,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",1.1500,2.3,2.9,2021
287,05,MED,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",1.1151,2.2,2.7,2022
287,05,MED,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",1.1002,2.1,2.7,2023
288,05,M,ACUTE & SUBACUTE ENDOCARDITIS W MCC,2.7933,7.5,9.5,2016
288, 05,MED,ACUTE & SUBACUTE ENDOCARDITIS W MCC,2.7773,7.6,9.7,2017
288,05,MED,ACUTE & SUBACUTE ENDOCARDITIS W MCC,2.7081,7.3,9.6,2018
288,05,MED,ACUTE & SUBACUTE ENDOCARDITIS W MCC,2.6941,7.3,9.6,2019
288,05,MED,ACUTE & SUBACUTE ENDOCARDITIS W MCC,2.6574,7.2,9.4,2020
288,05,MED,ACUTE AND SUBACUTE ENDOCARDITIS WITH MCC,2.6810,7.1,9.3,2021
288,05,MED,ACUTE AND SUBACUTE ENDOCARDITIS WITH MCC,2.6854,7.1,9.3,2022
288,05,MED,ACUTE AND SUBACUTE ENDOCARDITIS WITH MCC,2.6965,7.3,9.7,2023
289,05,M,ACUTE & SUBACUTE ENDOCARDITIS W CC,1.6969,5.6,6.9,2016
289, 05,MED,ACUTE & SUBACUTE ENDOCARDITIS W CC,1.5523,5.2,6.4,2017
289,05,MED,ACUTE & SUBACUTE ENDOCARDITIS W CC,1.6946,5.4,6.7,2018
289,05,MED,ACUTE & SUBACUTE ENDOCARDITIS W CC,1.7099,5.4,6.7,2019
289,05,MED,ACUTE & SUBACUTE ENDOCARDITIS W CC,1.6638,5.4,6.8,2020
289,05,MED,ACUTE AND SUBACUTE ENDOCARDITIS WITH CC,1.6426,5.3,6.7,2021
289,05,MED,ACUTE AND SUBACUTE ENDOCARDITIS WITH CC,1.6436,5.3,6.7,2022
289,05,MED,ACUTE AND SUBACUTE ENDOCARDITIS WITH CC,1.6071,5.3,6.5,2023
290,05,M,ACUTE & SUBACUTE ENDOCARDITIS W/O CC/MCC,1.0546,3.7,4.4,2016
290, 05,MED,ACUTE & SUBACUTE ENDOCARDITIS W/O CC/MCC,1.2605,4.5,5.5,2017
290,05,MED,ACUTE & SUBACUTE ENDOCARDITIS W/O CC/MCC,1.0906,3.9,4.6,2018
290,05,MED,ACUTE & SUBACUTE ENDOCARDITIS W/O CC/MCC,1.0114,3.4,4.3,2019
290,05,MED,ACUTE & SUBACUTE ENDOCARDITIS W/O CC/MCC,1.0006,3.2,4.0,2020
290,05,MED,ACUTE AND SUBACUTE ENDOCARDITIS WITHOUT CC/MCC,1.0236,3.6,4.5,2021
290,05,MED,ACUTE AND SUBACUTE ENDOCARDITIS WITHOUT CC/MCC,1.0269,3.6,4.5,2022
290,05,MED,ACUTE AND SUBACUTE ENDOCARDITIS WITHOUT CC/MCC,1.2057,3.7,4.4,2023
291,05,M,HEART FAILURE & SHOCK W MCC,1.4809,4.6,5.8,2016
291, 05,MED,HEART FAILURE & SHOCK W MCC,1.4796,4.6,5.8,2017
291,05,MED,HEART FAILURE & SHOCK W MCC,1.4759,4.5,5.7,2018
291,05,MED,HEART FAILURE & SHOCK W MCC OR PERIPHERAL EXTRACORPOREAL MEMBRANE OXYGENATION (ECMO),1.3454,4.1,5.2,2019
291,05,MED,HEART FAILURE & SHOCK W MCC,1.3458,4.1,5.1,2020
291,05,MED,HEART FAILURE AND SHOCK WITH MCC,1.3409,4.0,5.1,2021
291,05,MED,HEART FAILURE AND SHOCK WITH MCC,1.2683,3.8,4.9,2022
291,05,MED,HEART FAILURE AND SHOCK WITH MCC,1.2798,3.9,5.0,2023
292,05,M,HEART FAILURE & SHOCK W CC,0.9707,3.6,4.4,2016
292, 05,MED,HEART FAILURE & SHOCK W CC,0.9574,3.5,4.3,2017
292,05,MED,HEART FAILURE & SHOCK W CC,0.9588,3.5,4.2,2018
292,05,MED,HEART FAILURE & SHOCK W CC,0.9198,3.3,4.0,2019
292,05,MED,HEART FAILURE & SHOCK W CC,0.9055,3.2,3.9,2020
292,05,MED,HEART FAILURE AND SHOCK WITH CC,0.8951,3.1,3.8,2021
292,05,MED,HEART FAILURE AND SHOCK WITH CC,0.8635,3.0,3.8,2022
292,05,MED,HEART FAILURE AND SHOCK WITH CC,0.8628,3.0,3.8,2023
293,05,M,HEART FAILURE & SHOCK W/O CC/MCC,0.6737,2.6,3.1,2016
293, 05,MED,HEART FAILURE & SHOCK W/O CC/MCC,0.6618,2.6,3.0,2017
293,05,MED,HEART FAILURE & SHOCK W/O CC/MCC,0.6736,2.5,3,2018
293,05,MED,HEART FAILURE & SHOCK W/O CC/MCC,0.6656,2.4,2.8,2019
293,05,MED,HEART FAILURE & SHOCK W/O CC/MCC,0.6553,2.3,2.8,2020
293,05,MED,HEART FAILURE AND SHOCK WITHOUT CC/MCC,0.6526,2.3,2.8,2021
293,05,MED,HEART FAILURE AND SHOCK WITHOUT CC/MCC,0.5899,2.2,2.6,2022
293,05,MED,HEART FAILURE AND SHOCK WITHOUT CC/MCC,0.5603,2.1,2.5,2023
294,05,M,DEEP VEIN THROMBOPHLEBITIS W CC/MCC,0.9826,3.8,4.7,2016
294, 05,MED,DEEP VEIN THROMBOPHLEBITIS W CC/MCC,1.1154,3.8,4.7,2017
294,05,MED,DEEP VEIN THROMBOPHLEBITIS W CC/MCC,1.0213,3.6,4.5,2018
294,05,MED,DEEP VEIN THROMBOPHLEBITIS W CC/MCC,1.1608,3.4,4.4,2019
294,05,MED,DEEP VEIN THROMBOPHLEBITIS W CC/MCC,1.2719,4.0,5.0,2020
294,05,MED,DEEP VEIN THROMBOPHLEBITIS WITH CC/MCC,1.2821,3.3,4.4,2021
294,05,MED,DEEP VEIN THROMBOPHLEBITIS WITH CC/MCC,1.2828,3.3,4.4,2022
294,05,MED,DEEP VEIN THROMBOPHLEBITIS WITH CC/MCC,1.1545,3.3,4.1,2023
295,05,M,DEEP VEIN THROMBOPHLEBITIS W/O CC/MCC,0.7427,3.2,3.7,2016
295, 05,MED,DEEP VEIN THROMBOPHLEBITIS W/O CC/MCC,0.6746,3.3,3.7,2017
295,05,MED,DEEP VEIN THROMBOPHLEBITIS W/O CC/MCC,0.7855,3,3.6,2018
295,05,MED,DEEP VEIN THROMBOPHLEBITIS W/O CC/MCC,0.5513,2.3,3.1,2019
295,05,MED,DEEP VEIN THROMBOPHLEBITIS W/O CC/MCC,0.5770,2.8,3.3,2020
295,05,MED,DEEP VEIN THROMBOPHLEBITIS WITHOUT CC/MCC,0.9813,2.6,3.3,2021
295,05,MED,DEEP VEIN THROMBOPHLEBITIS WITHOUT CC/MCC,0.9841,2.6,3.3,2022
295,05,MED,DEEP VEIN THROMBOPHLEBITIS WITHOUT CC/MCC,0.8857,2.1,2.5,2023
296,05,M,"CARDIAC ARREST, UNEXPLAINED W MCC",1.2864,1.9,2.8,2016
296, 05,MED,"CARDIAC ARREST, UNEXPLAINED W MCC",1.3715,1.9,3.0,2017
296,05,MED,"CARDIAC ARREST, UNEXPLAINED W MCC",1.4903,2,3.1,2018
296,05,MED,"CARDIAC ARREST, UNEXPLAINED W MCC OR PERIPHERAL EXTRACORPOREAL MEMBRANE OXYGENATION (ECMO)",1.5355,2.0,3.2,2019
296,05,MED,"CARDIAC ARREST, UNEXPLAINED W MCC",1.5704,2.0,3.2,2020
296,05,MED,"CARDIAC ARREST, UNEXPLAINED WITH MCC",1.5948,2.0,3.2,2021
296,05,MED,"CARDIAC ARREST, UNEXPLAINED WITH MCC",1.5952,2.0,3.2,2022
296,05,MED,"CARDIAC ARREST, UNEXPLAINED WITH MCC",1.6383,2.1,3.4,2023
297,05,M,"CARDIAC ARREST, UNEXPLAINED W CC",0.6488,1.3,1.6,2016
297, 05,MED,"CARDIAC ARREST, UNEXPLAINED W CC",0.5925,1.3,1.6,2017
297,05,MED,"CARDIAC ARREST, UNEXPLAINED W CC",0.6569,1.3,1.6,2018
297,05,MED,"CARDIAC ARREST, UNEXPLAINED W CC",0.6524,1.3,1.5,2019
297,05,MED,"CARDIAC ARREST, UNEXPLAINED W CC",0.7230,1.3,1.7,2020
297,05,MED,"CARDIAC ARREST, UNEXPLAINED WITH CC",0.7046,1.3,1.7,2021
297,05,MED,"CARDIAC ARREST, UNEXPLAINED WITH CC",0.7070,1.3,1.7,2022
297,05,MED,"CARDIAC ARREST, UNEXPLAINED WITH CC",0.6363,1.3,1.5,2023
298,05,M,"CARDIAC ARREST, UNEXPLAINED W/O CC/MCC",0.4477,1.1,1.2,2016
298, 05,MED,"CARDIAC ARREST, UNEXPLAINED W/O CC/MCC",0.4395,1.1,1.2,2017
298,05,MED,"CARDIAC ARREST, UNEXPLAINED W/O CC/MCC",0.485,1.1,1.2,2018
298,05,MED,"CARDIAC ARREST, UNEXPLAINED W/O CC/MCC",0.4825,1.1,1.2,2019
298,05,MED,"CARDIAC ARREST, UNEXPLAINED W/O CC/MCC",0.5032,1.1,1.2,2020
298,05,MED,"CARDIAC ARREST, UNEXPLAINED WITHOUT CC/MCC",0.4882,1.1,1.1,2021
298,05,MED,"CARDIAC ARREST, UNEXPLAINED WITHOUT CC/MCC",0.4888,1.1,1.1,2022
298,05,MED,"CARDIAC ARREST, UNEXPLAINED WITHOUT CC/MCC",0.4885,1.1,1.3,2023
299,05,M,PERIPHERAL VASCULAR DISORDERS W MCC,1.4216,4.3,5.6,2016
299, 05,MED,PERIPHERAL VASCULAR DISORDERS W MCC,1.4161,4.1,5.4,2017
299,05,MED,PERIPHERAL VASCULAR DISORDERS W MCC,1.4112,4,5.3,2018
299,05,MED,PERIPHERAL VASCULAR DISORDERS W MCC,1.4504,3.9,5.2,2019
299,05,MED,PERIPHERAL VASCULAR DISORDERS W MCC,1.4497,3.8,5.1,2020
299,05,MED,PERIPHERAL VASCULAR DISORDERS WITH MCC,1.5314,3.9,5.2,2021
299,05,MED,PERIPHERAL VASCULAR DISORDERS WITH MCC,1.5326,3.9,5.2,2022
299,05,MED,PERIPHERAL VASCULAR DISORDERS WITH MCC,1.5380,3.9,5.3,2023
300,05,M,PERIPHERAL VASCULAR DISORDERS W CC,0.9994,3.5,4.4,2016
300, 05,MED,PERIPHERAL VASCULAR DISORDERS W CC,1.0077,3.5,4.3,2017
300,05,MED,PERIPHERAL VASCULAR DISORDERS W CC,1.0184,3.3,4.2,2018
300,05,MED,PERIPHERAL VASCULAR DISORDERS W CC,1.0237,3.3,4.1,2019
300,05,MED,PERIPHERAL VASCULAR DISORDERS W CC,1.0276,3.1,4.0,2020
300,05,MED,PERIPHERAL VASCULAR DISORDERS WITH CC,1.0422,3.1,4.0,2021
300,05,MED,PERIPHERAL VASCULAR DISORDERS WITH CC,1.0438,3.1,4.0,2022
300,05,MED,PERIPHERAL VASCULAR DISORDERS WITH CC,1.0311,3.0,3.9,2023
301,05,M,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,0.7023,2.6,3.2,2016
301, 05,MED,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,0.7237,2.6,3.1,2017
301,05,MED,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,0.7251,2.4,3,2018
301,05,MED,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,0.7262,2.3,2.8,2019
301,05,MED,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,0.7258,2.2,2.7,2020
301,05,MED,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,0.7425,2.2,2.7,2021
301,05,MED,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,0.7431,2.2,2.7,2022
301,05,MED,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,0.7162,2.1,2.5,2023
302,05,M,ATHEROSCLEROSIS W MCC,1.0590,2.9,3.9,2016
302, 05,MED,ATHEROSCLEROSIS W MCC,1.0408,2.8,3.8,2017
302,05,MED,ATHEROSCLEROSIS W MCC,1.0727,2.8,3.9,2018
302,05,MED,ATHEROSCLEROSIS W MCC,1.0695,2.7,3.6,2019
302,05,MED,ATHEROSCLEROSIS W MCC,1.1023,2.7,3.7,2020
302,05,MED,ATHEROSCLEROSIS WITH MCC,1.0935,2.7,3.7,2021
302,05,MED,ATHEROSCLEROSIS WITH MCC,1.0948,2.7,3.7,2022
302,05,MED,ATHEROSCLEROSIS WITH MCC,1.2058,2.7,3.9,2023
303,05,M,ATHEROSCLEROSIS W/O MCC,0.6427,2.0,2.4,2016
303, 05,MED,ATHEROSCLEROSIS W/O MCC,0.6428,1.9,2.4,2017
303,05,MED,ATHEROSCLEROSIS W/O MCC,0.663,1.9,2.3,2018
303,05,MED,ATHEROSCLEROSIS W/O MCC,0.6655,1.9,2.3,2019
303,05,MED,ATHEROSCLEROSIS W/O MCC,0.6757,1.9,2.3,2020
303,05,MED,ATHEROSCLEROSIS WITHOUT MCC,0.6764,1.9,2.3,2021
303,05,MED,ATHEROSCLEROSIS WITHOUT MCC,0.6776,1.9,2.3,2022
303,05,MED,ATHEROSCLEROSIS WITHOUT MCC,0.6761,1.8,2.2,2023
304,05,M,HYPERTENSION W MCC,1.0109,3.3,4.1,2016
304, 05,MED,HYPERTENSION W MCC,1.0128,3.2,4.1,2017
304,05,MED,HYPERTENSION W MCC,1.0484,3.1,4.1,2018
304,05,MED,HYPERTENSION W MCC,1.0811,3.0,3.9,2019
304,05,MED,HYPERTENSION W MCC,1.0915,2.9,3.8,2020
304,05,MED,HYPERTENSION WITH MCC,1.0956,2.9,3.8,2021
304,05,MED,HYPERTENSION WITH MCC,1.0970,2.9,3.8,2022
304,05,MED,HYPERTENSION WITH MCC,1.0986,2.9,3.9,2023
305,05,M,HYPERTENSION W/O MCC,0.6626,2.2,2.6,2016
305, 05,MED,HYPERTENSION W/O MCC,0.6750,2.2,2.6,2017
305,05,MED,HYPERTENSION W/O MCC,0.6916,2.1,2.6,2018
305,05,MED,HYPERTENSION W/O MCC,0.7199,2.2,2.7,2019
305,05,MED,HYPERTENSION W/O MCC,0.7315,2.2,2.7,2020
305,05,MED,HYPERTENSION WITHOUT MCC,0.7385,2.2,2.7,2021
305,05,MED,HYPERTENSION WITHOUT MCC,0.7399,2.2,2.7,2022
305,05,MED,HYPERTENSION WITHOUT MCC,0.7456,2.1,2.6,2023
306,05,M,CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,1.4029,4.0,5.4,2016
306, 05,MED,CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,1.4384,4.0,5.5,2017
306,05,MED,CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,1.3621,3.8,5.1,2018
306,05,MED,CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,1.4088,3.8,5.2,2019
306,05,MED,CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,1.4145,3.7,5.1,2020
306,05,MED,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,1.5037,3.7,5.1,2021
306,05,MED,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,1.5074,3.7,5.1,2022
306,05,MED,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,1.4758,3.8,5.2,2023
307,05,M,CARDIAC CONGENITAL & VALVULAR DISORDERS W/O MCC,0.8044,2.5,3.2,2016
307, 05,MED,CARDIAC CONGENITAL & VALVULAR DISORDERS W/O MCC,0.8143,2.6,3.3,2017
307,05,MED,CARDIAC CONGENITAL & VALVULAR DISORDERS W/O MCC,0.8274,2.5,3.1,2018
307,05,MED,CARDIAC CONGENITAL & VALVULAR DISORDERS W/O MCC,0.8560,2.4,3.1,2019
307,05,MED,CARDIAC CONGENITAL & VALVULAR DISORDERS W/O MCC,0.8822,2.4,3.1,2020
307,05,MED,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,0.8684,2.4,3.0,2021
307,05,MED,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,0.8704,2.4,3.0,2022
307,05,MED,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,0.9114,2.2,2.9,2023
308,05,M,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,1.2150,3.8,4.8,2016
308, 05,MED,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,1.2046,3.8,4.8,2017
308,05,MED,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,1.1885,3.6,4.6,2018
308,05,MED,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,1.2036,3.6,4.6,2019
308,05,MED,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,1.1877,3.5,4.5,2020
308,05,MED,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,1.1993,3.5,4.5,2021
308,05,MED,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,1.2009,3.5,4.5,2022
308,05,MED,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,1.1726,3.4,4.5,2023
309,05,M,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,0.7851,2.6,3.3,2016
309, 05,MED,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,0.7757,2.6,3.2,2017
309,05,MED,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,0.772,2.5,3.1,2018
309,05,MED,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,0.7635,2.5,3.0,2019
309,05,MED,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,0.7563,2.4,2.9,2020
309,05,MED,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,0.7494,2.4,2.9,2021
309,05,MED,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,0.7505,2.4,2.9,2022
309,05,MED,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,0.7376,2.3,2.8,2023
310,05,M,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,0.5608,2.0,2.3,2016
310, 05,MED,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,0.5627,2.0,2.3,2017
310,05,MED,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,0.5625,1.9,2.3,2018
310,05,MED,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,0.5623,1.9,2.2,2019
310,05,MED,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,0.5593,1.9,2.2,2020
310,05,MED,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,0.5584,1.9,2.2,2021
310,05,MED,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,0.5592,1.9,2.2,2022
310,05,MED,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,0.5512,1.8,2.1,2023
311,05,M,ANGINA PECTORIS,0.6091,1.8,2.3,2016
311, 05,MED,ANGINA PECTORIS,0.6310,1.9,2.3,2017
311,05,MED,ANGINA PECTORIS,0.6793,1.9,2.4,2018
311,05,MED,ANGINA PECTORIS,0.6872,1.9,2.4,2019
311,05,MED,ANGINA PECTORIS,0.6850,1.9,2.4,2020
311,05,MED,ANGINA PECTORIS,0.6970,1.9,2.4,2021
311,05,MED,ANGINA PECTORIS,0.6985,1.9,2.4,2022
311,05,MED,ANGINA PECTORIS,0.6681,1.9,2.4,2023
312,05,M,SYNCOPE & COLLAPSE,0.7630,2.4,2.9,2016
312, 05,MED,SYNCOPE & COLLAPSE,0.7729,2.4,3.0,2017
312,05,MED,SYNCOPE & COLLAPSE,0.7965,2.4,2.9,2018
312,05,MED,SYNCOPE & COLLAPSE,0.8015,2.3,2.9,2019
312,05,MED,SYNCOPE & COLLAPSE,0.8166,2.3,2.9,2020
312,05,MED,SYNCOPE AND COLLAPSE,0.8372,2.3,2.9,2021
312,05,MED,SYNCOPE AND COLLAPSE,0.8387,2.3,2.9,2022
312,05,MED,SYNCOPE AND COLLAPSE,0.8527,2.3,3.0,2023
313,05,M,CHEST PAIN,0.6621,1.8,2.2,2016
313, 05,MED,CHEST PAIN,0.6707,1.8,2.2,2017
313,05,MED,CHEST PAIN,0.7024,1.8,2.2,2018
313,05,MED,CHEST PAIN,0.7073,1.7,2.1,2019
313,05,MED,CHEST PAIN,0.7153,1.7,2.1,2020
313,05,MED,CHEST PAIN,0.7208,1.7,2.1,2021
313,05,MED,CHEST PAIN,0.7214,1.7,2.1,2022
313,05,MED,CHEST PAIN,0.7234,1.7,2.1,2023
314,05,M,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,1.9334,4.9,6.7,2016
314, 05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,1.9611,5.0,6.7,2017
314,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,1.9582,4.8,6.5,2018
314,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,2.0231,4.8,6.5,2019
314,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,2.0295,4.7,6.5,2020
314,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,2.0834,4.8,6.6,2021
314,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,2.0847,4.8,6.6,2022
314,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,2.0826,4.9,6.8,2023
315,05,M,OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,0.9722,3.1,3.9,2016
315, 05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,0.9708,3.0,3.8,2017
315,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,0.9658,2.9,3.7,2018
315,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,0.9559,2.8,3.6,2019
315,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,0.9704,2.8,3.5,2020
315,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,0.9752,2.8,3.6,2021
315,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,0.9734,2.8,3.6,2022
315,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,0.9685,2.7,3.5,2023
316,05,M,OTHER CIRCULATORY SYSTEM DIAGNOSES W/O CC/MCC,0.6498,2.0,2.5,2016
316, 05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES W/O CC/MCC,0.6765,2.1,2.5,2017
316,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES W/O CC/MCC,0.7401,2,2.5,2018
316,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES W/O CC/MCC,0.7513,2.0,2.4,2019
316,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES W/O CC/MCC,0.7422,1.9,2.3,2020
316,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,0.7495,1.9,2.3,2021
316,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,0.7234,1.9,2.3,2022
316,05,MED,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,0.6820,1.8,2.2,2023
319,05,SURG,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES W MCC,4.1007,7.5,10.1,2020
