MS_DRG_TYPE,MS_DRG_CAT,MS_DRG_CAT_DESC,MS_DRG_GRP,MS_DRG_GRP_DESC,MS_DRG,MS_DRG_DESC,BUNDLE_NAME,Weights,Geometric_mean_LOS,Arithmetic_mean_LOS,VERSION,EFFECTIVE_DATE,TERMINATION_DATE,BPCIA,CJ_PERINATAL,KCC,PPI_IP_PROC,PPI_IOP_PROC,PPI_IOP_MJRLE,PPI_OP_PROC,PPI_PR_PROC,PPI_IP_MED,PPI_CH_MED,PPI_AC_MED,PPI_CHEMO,PPI_PERINATAL
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,542,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG,543,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH CC,Pathological fractures & musculoskelet & conn tiss malig,1.0798,3.7,4.6,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,542,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG,544,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITHOUT CC/MCC,Pathological fractures & musculoskelet & conn tiss malig,0.7758,3,3.4,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,545,CONNECTIVE TISSUE DISORDERS,545,CONNECTIVE TISSUE DISORDERS WITH MCC,Other musculoskeletal sys & connective tissue diagnoses,2.3634,5.8,8.1,,,,,,,,,,,,M055,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,545,CONNECTIVE TISSUE DISORDERS,546,CONNECTIVE TISSUE DISORDERS WITH CC,Other musculoskeletal sys & connective tissue diagnoses,1.1268,3.6,4.6,,,,,,,,,,,,M055,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,545,CONNECTIVE TISSUE DISORDERS,547,CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,Other musculoskeletal sys & connective tissue diagnoses,0.8152,2.6,3.2,,,,,,,,,,,,M055,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,548,SEPTIC ARTHRITIS,548,SEPTIC ARTHRITIS WITH MCC,Other musculoskeletal sys & connective tissue diagnoses,2.0384,6,7.9,,,,,,,,,,,,M055,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,548,SEPTIC ARTHRITIS,549,SEPTIC ARTHRITIS WITH CC,Other musculoskeletal sys & connective tissue diagnoses,1.1946,4.1,5,,,,,,,,,,,,M055,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,548,SEPTIC ARTHRITIS,550,SEPTIC ARTHRITIS WITHOUT CC/MCC,Other musculoskeletal sys & connective tissue diagnoses,0.9006,3,3.6,,,,,,,,,,,,M055,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,551,MEDICAL BACK PROBLEMS,551,MEDICAL BACK PROBLEMS WITH MCC,Medical back problems,1.5533,4.5,5.8,,,,,,,,,,,,M058,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,551,MEDICAL BACK PROBLEMS,552,MEDICAL BACK PROBLEMS WITHOUT MCC,Medical back problems,0.8938,3,3.7,,,,,,,,,,,,M058,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,553,BONE DISEASES & ARTHROPATHIES,553,BONE DISEASES AND ARTHROPATHIES WITH MCC,Bone diseases & arthropathies,1.2891,4,5.2,,,,,,,,,,,,M059,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,553,BONE DISEASES & ARTHROPATHIES,554,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,Bone diseases & arthropathies,0.7516,2.8,3.4,,,,,,,,,,,,M059,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,555,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE,555,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,Other musculoskeletal sys & connective tissue diagnoses,1.2719,3.8,5.1,,,,,,,,,,,,M055,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,555,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE,556,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC,Other musculoskeletal sys & connective tissue diagnoses,0.779,2.7,3.4,,,,,,,,,,,,M055,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,557,"TENDONITIS, MYOSITIS & BURSITIS",557,"TENDONITIS, MYOSITIS AND BURSITIS WITH MCC","Tendonitis, myositis & bursitis",1.4432,4.6,5.7,,,,,,,,,,,,M060,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,557,"TENDONITIS, MYOSITIS & BURSITIS",558,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC","Tendonitis, myositis & bursitis",0.8566,3.2,3.8,,,,,,,,,,,,M060,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,559,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE",559,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC","Aftercare, musculoskeletal system & connective tissue",1.6813,4.7,6.3,,,,,,,,,,,,M061,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,559,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE",560,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC","Aftercare, musculoskeletal system & connective tissue",1.0772,3.8,4.8,,,,,,,,,,,,M061,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,559,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE",561,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC","Aftercare, musculoskeletal system & connective tissue",0.7611,2.6,3.4,,,,,,,,,,,,M061,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,562,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH",562,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC","Fx, sprn, strn & disl except femur, hip, pelvis & thigh",1.3819,4.1,5.2,,,,, ,,,,,,,M062,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,562,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH",563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC","Fx, sprn, strn & disl except femur, hip, pelvis & thigh",0.8235,3,3.4,,,,, ,,,,,,,M062,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,564,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES,564,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,Other musculoskeletal sys & connective tissue diagnoses,1.463,4.7,5.9,,,,,,,,,,,,M055,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,564,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES,565,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,Other musculoskeletal sys & connective tissue diagnoses,0.9527,3.5,4.1,,,,,,,,,,,,M055,,,,
M,8,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,564,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES,566,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITHOUT CC/MCC,Other musculoskeletal sys & connective tissue diagnoses,0.7769,2.6,3.1,,,,,,,,,,,,M055,,,,
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",570,SKIN DEBRIDEMENT,570,SKIN DEBRIDEMENT WITH MCC,Skin debridement or graft,2.5948,7,9.1,,,,,,,P44,,,,,,,,,
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",570,SKIN DEBRIDEMENT,571,SKIN DEBRIDEMENT WITH CC,Skin debridement or graft,1.6287,5,6.1,,,,,,,P44,,,,,,,,,
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",570,SKIN DEBRIDEMENT,572,SKIN DEBRIDEMENT WITHOUT CC/MCC,Skin debridement or graft,1.1756,3.5,4.3,,,,,,,P44,,,,,,,,,
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",573,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS,573,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH MCC,Skin debridement or graft,4.0635,8.8,12.8,,,,,,,P44,,,,,,,,,
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",573,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS,574,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH CC,Skin debridement or graft,2.9594,7.3,9.4,,,,,,,P44,,,,,,,,,
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",573,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS,575,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,Skin debridement or graft,1.7419,4.5,5.6,,,,,,,P44,,,,,,,,,
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",576,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS,576,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH MCC,Skin debridement or graft,4.5329,9,12.9,,,,,,,P44,,,,,,,,,
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",576,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS,577,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC,Skin debridement or graft,2.4425,4.7,6.9,,,,,,,P44,,,,,,,,,
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",576,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS,578,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,Skin debridement or graft,1.4892,2.7,3.7,,,,,,,P44,,,,,,,,,
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",579,"OTHER SKIN, SUBCUT TISS & BREAST PROC",579,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH MCC","Other skin, subcut tiss & breast proc",2.6606,6.6,8.9,,,,,,,P46,,,,,,,,,
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",579,"OTHER SKIN, SUBCUT TISS & BREAST PROC",580,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC","Other skin, subcut tiss & breast proc",1.5558,3.9,5,,,,,,,P46,,,,,,,,,
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",579,"OTHER SKIN, SUBCUT TISS & BREAST PROC",581,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITHOUT CC/MCC","Other skin, subcut tiss & breast proc",1.224,2.4,3,,,,,,,P46,,,,,,,,,
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",582,MASTECTOMY FOR MALIGNANCY,582,MASTECTOMY FOR MALIGNANCY WITH CC/MCC,Mastectomy,1.4821,2.3,3.1,,,,X, ,,X,P45X,X,X,X,X,X,X,,X
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",582,MASTECTOMY FOR MALIGNANCY,583,MASTECTOMY FOR MALIGNANCY WITHOUT CC/MCC,Mastectomy,1.3551,1.8,2,,,,X, ,,X,P45X,X,X,X,X,X,X,,X
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",584,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES",584,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITH CC/MCC","Other skin, subcut tiss & breast proc",1.8558,3.7,4.9,,,,X, ,,P46X,X,X,X,X,X,X,X,,X
P,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",584,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES",585,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITHOUT CC/MCC","Other skin, subcut tiss & breast proc",1.5922,2.2,2.7,,,,X, ,,P46X,X,X,X,X,X,X,X,,X
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",592,SKIN ULCERS,592,SKIN ULCERS WITH MCC,Skin ulcers,1.4818,5,6.6,,,,,,,,,,,,M063,,,,
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",592,SKIN ULCERS,593,SKIN ULCERS WITH CC,Skin ulcers,1.0459,4,4.9,,,,,,,,,,,,M063,,,,
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",592,SKIN ULCERS,594,SKIN ULCERS WITHOUT CC/MCC,Skin ulcers,0.7584,3,3.7,,,,,,,,,,,,M063,,,,
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",595,MAJOR SKIN DISORDERS,595,MAJOR SKIN DISORDERS WITH MCC,Other skin disorders,2.119,5.5,7.5,,,,,,,,,,,,M064,,,,
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",595,MAJOR SKIN DISORDERS,596,MAJOR SKIN DISORDERS WITHOUT MCC,Other skin disorders,0.9791,3.5,4.4,,,,,,,,,,,,M064,,,,
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",597,MALIGNANT BREAST DISORDERS,597,MALIGNANT BREAST DISORDERS WITH MCC,Malignant breast disorders,1.8033,5.2,7,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",597,MALIGNANT BREAST DISORDERS,598,MALIGNANT BREAST DISORDERS WITH CC,Malignant breast disorders,1.0874,3.5,4.5,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",597,MALIGNANT BREAST DISORDERS,599,MALIGNANT BREAST DISORDERS WITHOUT CC/MCC,Malignant breast disorders,0.8734,2.4,3.1,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",600,NON-MALIGNANT BREAST DISORDERS,600,NON-MALIGNANT BREAST DISORDERS WITH CC/MCC,Other skin disorders,0.9568,3.7,4.5,,,,,,,,,,,,M064,,,,
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",600,NON-MALIGNANT BREAST DISORDERS,601,NON-MALIGNANT BREAST DISORDERS WITHOUT CC/MCC,Other skin disorders,0.6292,2.6,3.1,,,,,,,,,,,,M064,,,,
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",602,CELLULITIS,602,CELLULITIS WITH MCC,Cellulitis,1.4464,4.7,5.9,,,,F,,,,,,,,M066,,,,
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",602,CELLULITIS,603,CELLULITIS WITHOUT MCC,Cellulitis,0.8503,3.3,4,,,,F,,,,,,,,M066,,,,
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",604,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST",604,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITH MCC","Trauma to the skin, subcut tiss & breast",1.3915,3.8,5,,,,X, ,,X,X,X,X,X,X,X,X,X,X
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",604,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST",605,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITHOUT MCC","Trauma to the skin, subcut tiss & breast",0.8459,2.7,3.3,,,,X, ,,X,X,X,X,X,X,X,X,X,X
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",606,MINOR SKIN DISORDERS,606,MINOR SKIN DISORDERS WITH MCC,Other skin disorders,1.3823,4.2,5.8,,,,,,,,,,,,M064,,,,
M,9,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",606,MINOR SKIN DISORDERS,607,MINOR SKIN DISORDERS WITHOUT MCC,Other skin disorders,0.7899,2.9,3.7,,,,,,,,,,,,M064,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",614,ADRENAL & PITUITARY PROCEDURES,614,ADRENAL AND PITUITARY PROCEDURES WITH CC/MCC,"Other endocrine, nutrit & metab o.r. proc",2.349,3.7,5,,,,, ,,P05,,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",614,ADRENAL & PITUITARY PROCEDURES,615,ADRENAL AND PITUITARY PROCEDURES WITHOUT CC/MCC,"Other endocrine, nutrit & metab o.r. proc",1.4749,2,2.4,,,,, ,,P05,,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",616,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS",616,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC",Amputation,4.043,10.3,12.6,,,,, ,,P47,,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",616,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS",617,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",Amputation,2.098,6.1,7.3,,,,, ,,P47,,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",616,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS",618,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITHOUT CC/MCC",Amputation,1.1785,4,4.7,,,,, ,,P47,,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",619,O.R. PROCEDURES FOR OBESITY,619,O.R. PROCEDURES FOR OBESITY WITH MCC,Bariatric surgery,3.1169,3.5,5.6,,,,g, ,,P28,,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",619,O.R. PROCEDURES FOR OBESITY,620,O.R. PROCEDURES FOR OBESITY WITH CC,Bariatric surgery,1.8354,2.2,2.6,,,,g, ,,P28,,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",619,O.R. PROCEDURES FOR OBESITY,621,O.R. PROCEDURES FOR OBESITY WITHOUT CC/MCC,Bariatric surgery,1.5826,1.6,1.8,,,,g, ,,P28,,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",622,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS",622,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC",Skin debridement or graft,3.6115,8.4,11.2,,,,,,,P44,,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",622,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS",623,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",Skin debridement or graft,1.897,5.5,6.7,,,,,,,P44,,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",622,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS",624,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITHOUT CC/MCC",Skin debridement or graft,1.1891,3.3,4.1,,,,,,,P44,,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",625,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES",625,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH MCC","Thyroid, parathyroid & thyroglossal procedures",2.6883,4.8,7.2,,,,, ,,,P06,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",625,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES",626,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH CC","Thyroid, parathyroid & thyroglossal procedures",1.5182,2.3,3.2,,,,, ,,,P06,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",625,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES",627,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITHOUT CC/MCC","Thyroid, parathyroid & thyroglossal procedures",1.0606,1.5,1.8,,,,, ,,,P06,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",628,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC",628,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH MCC","Other endocrine, nutrit & metab o.r. proc",3.5763,7,10.1,,,,, ,,P05,,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",628,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC",629,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH CC","Other endocrine, nutrit & metab o.r. proc",2.3157,6.1,7.2,,,,, ,,P05,,,,,,,,,
P,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",628,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC",630,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITHOUT CC/MCC","Other endocrine, nutrit & metab o.r. proc",1.5969,2.7,3.6,,,,, ,,P05,,,,,,,,,
M,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",637,DIABETES,637,DIABETES WITH MCC,Diabetes,1.3347,3.8,5,,,,,,,,,,,,M068,,,,
M,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",637,DIABETES,638,DIABETES WITH CC,Diabetes,0.8512,2.9,3.6,,,,,,,,,,,,M068,,,,
M,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",637,DIABETES,639,DIABETES WITHOUT CC/MCC,Diabetes,0.6257,2.2,2.6,,,,,,,,,,,,M068,,,,
M,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",640,"MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC","Misc disorders of nutrition,metabolism,fluids/electrolytes",1.1724,3.3,4.5,,,,,,,,,,,,M069,,,,
M,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",640,"MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC","Misc disorders of nutrition,metabolism,fluids/electrolytes",0.7461,2.6,3.3,,,,,,,,,,,,M069,,,,
M,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",642,INBORN AND OTHER DISORDERS OF METABOLISM,642,INBORN AND OTHER DISORDERS OF METABOLISM,Other endocrine and metabolic disorders,1.2509,3.2,4.3,,,,,,,,,,,,M070,,,,
M,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",643,ENDOCRINE DISORDERS,643,ENDOCRINE DISORDERS WITH MCC,Endocrine disorders,1.5914,5.1,6.5,,,,,,,,,,,,M071,,,,
M,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",643,ENDOCRINE DISORDERS,644,ENDOCRINE DISORDERS WITH CC,Endocrine disorders,1.0023,3.6,4.4,,,,,,,,,,,,M071,,,,
M,10,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",643,ENDOCRINE DISORDERS,645,ENDOCRINE DISORDERS WITHOUT CC/MCC,Endocrine disorders,0.7388,2.7,3.3,,,,,,,,,,,,M071,,,,
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,652,KIDNEY TRANSPLANT,650,KIDNEY TRANSPLANT WITH HEMODIALYSIS WITH MCC,Kidney transplant,4.5091,,,,,,X, ,K,P65X,X,X,X,X,X,X,X,X,X
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,652,KIDNEY TRANSPLANT,651,KIDNEY TRANSPLANT WITH HEMODIALYSIS WITHOUT MCC,Kidney transplant,3.7018,,,,,,X, ,K,P65X,X,X,X,X,X,X,X,X,X
P,11,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,652,KIDNEY TRANSPLANT,652,KIDNEY TRANSPLANT,Kidney transplant,3.3197,5.5,6.4,,,,X, ,K,P65X,X,X,X,X,X,X,X,X,X
